T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1061.959961,2041.06029,1.04999995,3.5642159,2.66502023,9.49466228,-0.315338552,7.53399992,1.15418876,10.7502994,58.4105646,1.17845374,21,1771147976767005,16.059301,-4.18830897,-6.10862797,73.1452026,49.1842651,-0.344080153,862,27.6728916,6.01693916,-1.21788216,0.219905216,-4.45767162,5.3845434,2.5567677,7.91878801,0.682362075,0.10231724,1.2533567,2026-02-15T09:32:56.767Z
1061.969971,2041.07011,1.04999995,4.13933516,2.64428973,9.46253586,-0.347464353,7.53399992,1.16051224,10.8440249,58.7889681,1.17986317,21,1771147976774973,14.1804348,-3.9413585,-6.06216795,73.7288361,49.1842651,-0.344080065,862,27.7525806,6.0510869,-1.24056637,0.2605151,-4.60873194,5.40972915,2.64340496,8.02163745,0.674222401,0.104177737,1.19256186,2026-02-15T09:32:56.774Z
1061.979980,2041.07992,1.04999995,4.50240469,2.43912339,9.59849548,-0.211504936,7.53399992,1.16683572,10.9377505,59.1673716,1.1812726,21,1771147976782942,12.1975822,-3.79908114,-6.05125026,74.3124695,49.1842651,-0.344079977,862,27.8322678,6.08523464,-1.26325059,0.299180164,-4.74050205,5.43496424,2.73004222,8.14440333,0.666082728,0.106038234,1.13205381,2026-02-15T09:32:56.782Z
1061.989990,2041.08974,1.04999995,4.88216543,2.10277534,9.83940411,0.0294035878,7.53399992,1.1731592,11.031476,59.5457751,1.18268203,21,1771147976790910,9.62160509,-3.8661847,-6.18015392,74.8961105,49.1842651,-0.34407989,863,27.9119568,6.11938238,-1.28593481,0.337469429,-4.84947899,5.4602486,2.81667948,8.2792638,0.657943054,0.10789873,1.07095583,2026-02-15T09:32:56.790Z
1062.000000,2041.09955,1.04999995,5.02958393,1.57894158,9.9941597,0.184159547,7.53399992,1.17948267,11.1252016,59.9241786,1.18409146,21,1771147976798880,7.80920136,-3.99749054,-6.29734011,75.479744,49.1842651,-0.344079802,863,27.9916439,6.15353012,-1.30861902,0.376750086,-4.93653917,5.48558204,2.90331674,8.42668762,0.649803381,0.109759227,1.00862865,2026-02-15T09:32:56.798Z
1062.010010,2041.10937,1.04999995,4.77658796,1.3624692,9.78845596,-0.0215446707,7.53247356,1.18580615,11.2189271,60.3025821,1.18550089,21,1771147976810619,7.62843547,-4.05640688,-6.40967286,76.0090332,49.1842651,-0.344079607,863,27.9999752,6.18767786,-1.33130324,0.41698057,-5.01365121,5.51096442,3.05096078,8.57819363,0.641663707,0.111619724,0.945155028,2026-02-15T09:32:56.810Z
1062.020020,2041.1193,1.04999995,4.27594614,1.24623036,9.80257225,-0.00742843607,7.53074741,1.19212963,11.3126527,60.6809856,1.18691032,21,1771147976822943,7.82498367,-4.02302683,-6.57946998,76.5383682,49.1842651,-0.344079398,863,28,6.2218256,-1.35398746,0.457338162,-5.09084388,5.53670534,3.20758677,8.7193407,0.633524034,0.113480221,0.88027185,2026-02-15T09:32:56.822Z
1062.030029,2041.12912,1.04999995,3.73174143,1.34798324,9.77775192,-0.0322483368,7.52904272,1.19845311,11.4063783,61.0593891,1.18831975,21,1771147976835123,8.05337234,-3.68187534,-6.86865836,77.0613403,49.1842651,-0.344079191,863,28,6.25597334,-1.37667167,0.495823426,-5.17015932,5.56218681,3.36236,8.84132935,0.62538436,0.115340718,0.813095405,2026-02-15T09:32:56.835Z
1062.040039,2041.13893,1.04999995,3.27941513,1.93666756,9.53569221,-0.274307877,7.52733755,1.20477659,11.5001038,61.4377926,1.18972918,21,1771147976847301,8.2005001,-3.21098722,-7.14817368,77.5842896,49.1842651,-0.344078984,863,28,6.29012108,-1.39935589,0.530251834,-5.2513501,5.58771534,3.51712513,8.94278164,0.617244687,0.117201215,0.74307827,2026-02-15T09:32:56.847Z
1062.049927,2041.14875,1.04999995,2.89909768,2.32313132,9.68143749,-0.128563359,7.52563286,1.21110007,11.5938294,61.8161961,1.19113861,21,1771147976859480,7.34101916,-2.74340312,-7.28091301,78.1072388,49.1842651,-0.344078777,863,28,6.32426882,-1.4220401,0.56035916,-5.32993259,5.6132916,3.6718905,9.02816163,0.609105013,0.119061711,0.670123728,2026-02-15T09:32:56.859Z
