T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
924.070984,1667.57136,0.860000014,-1.93529546,-3.65145445,10.2940855,0.484085381,2.42575312,1.36860992,9.00384648,49.8547137,1.1498093,21,1771147754295051,13.9127568,2.95604066,-7.01695467,86.4002533,49.1841316,-0.344087373,495,31,2.11321163,-9.79969406,-0.330258114,4.01095491,5.25380476,3.5229423,0,0.222003728,1.47186901,1.53089606,2026-02-15T09:29:14.295Z
924.080933,1667.57795,0.860000014,-2.29979563,-4.33687449,9.96714115,0.1571403,2.42621803,1.36912036,9.00491279,49.8762226,1.15078231,21,1771147754305308,22.6185002,3.93582029,-6.63893459,83.817955,49.1841316,-0.34408721,495,31,2.11297965,-9.79865837,-0.364897634,3.82733081,5.27789454,3.72632265,0,0.22072938,1.45449155,1.46226829,2026-02-15T09:29:14.305Z
924.090942,1667.58453,0.860000014,-2.67777324,-1.38102782,9.5309124,-0.279088169,2.42657709,1.3696308,9.00597911,49.8977315,1.15175533,21,1771147754314281,32.9623742,3.99266422,-6.31244776,84.1203156,49.1841316,-0.344087058,495,31,2.11274767,-9.79762363,-0.404501087,3.54974799,5.30201402,3.79804087,0,0.219455033,1.43711408,1.39757296,2026-02-15T09:29:14.314Z
924.100952,1667.59113,0.860000014,-3.16014838,0.183224618,9.33351231,-0.476487964,2.42693686,1.37014125,9.00704543,49.9192404,1.15272835,21,1771147754323279,34.3049659,3.09685199,-6.36827705,84.4234848,49.1841316,-0.344086905,495,31,2.11251569,-9.79658794,-0.43991844,3.21374604,5.32622814,3.86995149,0,0.218180685,1.41973662,1.33423146,2026-02-15T09:29:14.323Z
924.110962,1667.59774,0.860000014,-2.34995818,3.28979111,10.1768217,0.366821289,2.42729712,1.37065169,9.00811175,49.9407493,1.15370136,21,1771147754332284,28.0892926,1.60282732,-7.16720031,84.7268677,49.1841316,-0.344086752,495,31,2.11228371,-9.79555321,-0.4634012,2.90204879,5.35048936,3.9419136,0,0.216906338,1.40235916,1.26662399,2026-02-15T09:29:14.332Z
924.120972,1667.60432,0.860000014,-1.60161006,3.01751065,10.0666342,0.25663361,2.42765617,1.37116213,9.00917807,49.9622582,1.15467438,21,1771147754341257,13.3577673,0.588731386,-8.48846242,85.0292282,49.1841316,-0.344086599,495,31,2.11205173,-9.79451847,-0.474343443,2.69508627,5.3746982,4.01363134,0,0.215631991,1.38498169,1.18841572,2026-02-15T09:29:14.341Z
924.130981,1667.61091,0.860000014,-0.601839423,2.39917684,10.3465137,0.536512911,2.42801499,1.37167257,9.01024439,49.9837671,1.15564739,21,1771147754350231,-3.68023825,0.0975621443,-9.7998306,85.3315811,49.1841316,-0.344086447,495,31,2.11181974,-9.79348278,-0.477769176,2.6468288,5.39893701,4.08534908,0,0.214357643,1.36760423,1.09705708,2026-02-15T09:29:14.350Z
924.140991,1667.61749,0.860000014,-0.0908873603,1.19749594,10.0985203,0.288519621,2.42837405,1.37218301,9.01131071,50.005276,1.15662041,21,1771147754359204,-17.5820378,0.533098961,-10.9719331,85.633934,49.1841316,-0.344086295,495,31,2.11158776,-9.79244804,-0.480921539,2.75310395,5.42320591,4.15706682,0,0.213083296,1.35022676,0.993293894,2026-02-15T09:29:14.359Z
924.150940,1667.62408,0.860000014,-0.573781788,-0.707281947,8.89896774,-0.911032557,2.42873287,1.37269345,9.01237702,50.0267849,1.15759342,21,1771147754368178,-27.2824173,1.20361197,-11.9855855,85.9362946,49.1841316,-0.344086142,495,31,2.11135554,-9.79141331,-0.489647201,2.97854155,5.44750514,4.22878504,0,0.211808949,1.3328493,0.877921912,2026-02-15T09:29:14.368Z
924.160950,1667.63068,0.860000014,-1.41029167,-1.99115849,7.88898134,-1.92101896,2.42909265,1.37320389,9.01344334,50.0482938,1.15856644,21,1771147754377177,-30.9613249,1.43317431,-12.5141798,86.2394638,49.1841316,-0.344085989,495,31,2.11112356,-9.79037762,-0.502817145,3.26945818,5.47190021,4.30069637,0,0.210534601,1.31547183,0.755545174,2026-02-15T09:29:14.377Z
