T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1129.266968,2059.1302,0.948937356,2.91906738,-0.562150598,8.36649132,-1.4435091,2.34648776,1.17655324,7.72746901,48.5808342,1.16373816,21,1771147754210560,-3.70724395,-2.68569518,-7.54036953,74.0359268,49.1842766,-0.344074544,841,30,8.23164082,-1.60494363,0.223097233,-0.407917456,5.06500672,0.881272018,5.37465939,0.961117256,0.165510586,2.56560435,2026-02-15T09:29:14.210Z
1129.276978,2059.1356,0.947786272,2.87677836,-0.614918411,9.93368626,0.123685449,2.34809923,1.18152723,7.75603752,48.7415343,1.16702095,21,1771147754222071,-1.41728266,-2.55837061,-7.61907454,76.2508392,49.1842766,-0.344074475,841,30,8.25708389,-1.61458981,0.249292604,-0.382308667,5.09212797,0.993569016,5.476552,0.950533435,0.165079849,2.48988146,2026-02-15T09:29:14.222Z
1129.286987,2059.14099,0.946635187,3.0227828,-0.507721782,9.46866322,-0.341337413,2.3497107,1.18650122,7.78460603,48.9022344,1.17030374,21,1771147754233581,3.64956535,-3.0571823,-8.07742734,78.4657516,49.1842766,-0.344074406,841,30,8.28252792,-1.62423599,0.277343698,-0.393466529,5.11929148,1.10586596,5.57617294,0.939949615,0.164649112,2.41147485,2026-02-15T09:29:14.233Z
1129.296997,2059.14639,0.945484161,3.53784966,0.789330244,6.92283297,-2.88716745,2.35132217,1.19147521,7.81317455,49.0629345,1.17358653,21,1771147754245092,5.52440047,-2.7072594,-9.13240269,80.6806717,49.1842766,-0.344074338,841,30,8.307971,-1.63388228,0.306136077,-0.439300721,5.14649706,1.21816301,5.6803226,0.929365795,0.164218375,2.32550451,2026-02-15T09:29:14.245Z
1129.307007,2059.15178,0.944333136,3.7149322,3.61363959,8.0576458,-1.75235438,2.35293388,1.1964492,7.84174306,49.2236347,1.17686932,21,1771147754256603,4.25788048,-2.75512945,-9.57531792,82.8955841,49.1842766,-0.344074269,841,30,8.33341408,-1.64352846,0.333421615,-0.4881582,5.17374447,1.33045995,5.80222785,0.918781974,0.163787638,2.23205502,2026-02-15T09:29:14.256Z
1129.317017,2059.15718,0.943182051,4.08660698,4.03253651,9.52680016,-0.283200204,2.35454512,1.20142319,7.87031157,49.3843348,1.18015211,21,1771147754268113,-1.49215336,-2.83876216,-8.93366828,85.1104965,49.1842766,-0.344074201,841,30,8.35885811,-1.65317476,0.361364192,-0.501945327,5.20103351,1.44275713,5.92955622,0.908198154,0.163356902,2.13960352,2026-02-15T09:29:14.268Z
1129.327026,2059.16257,0.942031026,3.748739,0.319463193,8.64691067,-1.16308951,2.35615659,1.20639718,7.89888008,49.5450349,1.1834349,21,1771147754279623,-6.90558828,-2.11850505,-8.55026719,87.3254089,49.1842766,-0.344074132,841,30,8.38430119,-1.66282094,0.38612283,-0.459971377,5.22836396,1.55505407,6.06925238,0.897614334,0.162926165,2.05227097,2026-02-15T09:29:14.279Z
1129.337036,2059.16797,0.940880001,3.55149364,0.56058681,8.04981995,-1.76018059,2.35776806,1.21137117,7.9274486,49.705735,1.18671768,21,1771147754291134,-7.44609984,-1.78953957,-9.06842399,89.540329,49.1842766,-0.344074063,841,30,8.40974426,-1.67246711,0.405642417,-0.388280548,5.25573558,1.66735101,6.1956747,0.887030513,0.162495428,1.96426092,2026-02-15T09:29:14.291Z
1129.346924,2059.17336,0.941954613,3.36682105,0.627909005,9.36884117,-0.441159397,2.35930061,1.21634516,7.95601711,49.8664351,1.19000047,21,1771147754302720,-4.7228238,-1.50070159,-9.75906254,90.9126129,49.1842766,-0.344073972,841,30,8.43518829,-1.68211341,0.422277987,-0.326755398,5.28314817,1.79453313,6.31541475,0.876446693,0.162064691,1.86906665,2026-02-15T09:29:14.302Z
1129.356934,2059.17876,0.945786238,3.27700567,0.733282983,9.44828224,-0.361717969,2.36073589,1.22131915,7.98458562,50.0271353,1.19328326,21,1771147754314399,-3.41446817,-0.967152654,-10.3028729,91.2411118,49.1842766,-0.344073851,841,30,8.46063137,-1.69175959,0.434607834,-0.286102348,5.31060139,1.94015419,6.42619344,0.865862873,0.161633954,1.76885747,2026-02-15T09:29:14.314Z
